name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Hughes, Mackenzie","Kim, Michael",void,72-hole match,null,null,null,+102,-126,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+119,-119,null
"Lowry, Shane","Straka, Sepp",void,72-hole match,null,null,null,-116,-106,null,null,null,null,null,null,null,null,null,null,-118,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,+105,null
"Kim, Si Woo","Rai, Aaron",void,72-hole match,null,null,null,-118,-104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Conners, Corey","Berger, Daniel",void,72-hole match,null,null,null,-121,-102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-112,+112,null
"An, Byeong Hun","Jaeger, Stephan",void,72-hole match,null,null,null,-119,-104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,+105,null
"Noren, Alex","Cauley, Bud",void,72-hole match,null,null,null,-114,-108,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-109,+109,null
"Fleetwood, Tommy","Thomas, Justin",void,72-hole match,null,null,null,-136,+110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-116,+116,null
"Homa, Max","Greyserman, Max",void,72-hole match,null,null,null,+111,-138,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+112,-112,null
"Cantlay, Patrick","Schauffele, Xander",void,72-hole match,null,null,null,-105,-117,null,null,null,null,null,null,null,null,null,null,-111,-111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-101,+101,null
"McCarthy, Denny","MacIntyre, Robert",void,72-hole match,null,null,null,-117,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,+105,null
"Spieth, Jordan","Hovland, Viktor",void,72-hole match,null,null,null,-108,-114,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-109,+109,null
