dg_id,frl,make_cut,morning,player_name,pred,r1_w_adjust,r2_w_adjust,r3_w_adjust,sd,top_10,top_20,top_30,top_5,win
25601,0.00435,0.4971,1,matthew jordan,0.123,0.0133333333333331,-0.0171999999999999,0,2.95206158317732,0.034198457745957755,0.08608179140304136,0.1485840980084731,0.012972003968253964,0.0016333333333333334
13764,0.00345,0.48368333333333335,0,john parry,0.087,-0.04752,-0.0337037037037036,0,2.91573354804486,0.029015536916786936,0.07886875957375958,0.13925141307766303,0.01143377645502646,0.0016
12423,0.00375,0.48705,0,chris kirk,0.056,-0.0115199999999999,-0.0037037037037036,0,2.95996339036593,0.03237917328042327,0.08101942335442334,0.14098522687960188,0.01290599206349207,0.0015
23014,0.0035166666666666666,0.4529666666666667,0,sahith theegala,-0.123,-0.0235199999999999,-0.0137037037037036,0,2.98646098600619,0.025583558802308788,0.06659383473008472,0.11801110477485453,0.009753749999999993,0.00125
27811,0.0034833333333333335,0.46058333333333334,1,martin couvra,-0.075,-0.0106666666666666,0.0028,0,2.98080932817604,0.026781366827616847,0.07017499481999492,0.12365481148481144,0.010328234126984128,0.0012333333333333332
16394,0.0036,0.45925,1,stephan jaeger,-0.089,0.0013333333333331,-0.0071999999999999,0,2.96182376134128,0.024376365625115626,0.0663317193454693,0.12071175833425844,0.008978875661375658,0.0012
7649,0.003033333333333333,0.44838333333333336,1,marc leishman,-0.089,-0.1066666666666666,-0.0537037037037035,0,2.95426926745233,0.02565027176527177,0.06654357956857958,0.11882901681651681,0.009720972222222226,0.0010833333333333333
11460,0.002683333333333333,0.4201666666666667,1,matteo manassero,-0.226,-0.1066666666666666,-0.0537037037037035,0,2.99984648398092,0.019273255170755163,0.05451881521256516,0.09989115368427863,0.0069353373015873,0.0008833333333333333
14792,0.0032,0.45031666666666664,1,adrien saddier,-0.123,-0.0106666666666666,0.0028,0,2.93866579212839,0.023847287157287206,0.0647510921948423,0.11487472966847968,0.008869947089947091,0.0008666666666666666
19729,0.00315,0.42988333333333334,1,takumi kanaya,-0.227,-0.0226666666666666,0.0128,0,2.98080932817604,0.019993915343915314,0.05576255420505417,0.10176310656935642,0.007167341269841269,0.0008166666666666667
