name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Campillo, Jorge","Otaegui, Adrian",void,72-hole match,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Von Dellingshausen, Nicolai","Hill, Calum",void,72-hole match,null,null,null,-118,-103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-108,+108,null
"Forrest, Grant","Wilson, Andrew",void,72-hole match,null,null,null,-117,-103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-106,+106,null
"Soderberg, Sebastian","Veerman, Johannes",void,72-hole match,null,null,null,-119,-102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-105,null
"Siem, Marcel","Vaillant, Tom",void,72-hole match,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,+105,null
"Jamieson, Scott","Kobori, Kazuma",void,72-hole match,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-100,null
"Katsuragawa, Yuto","Brown, Daniel",void,72-hole match,null,null,null,-113,-107,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-100,null
"Stone, Brandon","Schaper, Jayden",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-111,+1600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+110,+107,+2350
"Stone, Brandon","Schaper, Jayden",void,72-hole match,null,null,null,-108,-112,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+101,-101,null
"Lemke, Niklas","Scrivener, Jason",void,72-hole match,null,null,null,-101,-120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-106,+106,null
"Green, Gavin","Tarren, Callum",void,72-hole match,null,null,null,-108,-112,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+101,-101,null
"Van Driel, Darius","Winther, Jeff",void,72-hole match,null,null,null,+101,-122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-107,+107,null
