player_name,sample_size,DG_odds,bet365_odds,bet365_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,betcris_odds,betcris_ev,caesars_odds,caesars_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,betonline_odds,betonline_ev,unibet_odds,unibet_ev,betmgm_odds,betmgm_ev,betfair_odds,betfair_ev,pinnacle_odds,pinnacle_ev
"Kim, Minkyu",150,+2753,+2500,-0.089,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,+1800,-0.334,,0.00,,0.00
"Colsaerts, Nicolas",150,+3142,+2000,-0.352,+2000,-0.352,+2000,-0.352,,0.00,+2000,-0.352,+1800,-0.414,+2500,-0.198,,0.00,+2800,-0.105,+1800,-0.414,,0.00,,0.00
"Brown, Hamish",150,+3389,+2200,-0.341,+2000,-0.398,+2000,-0.398,,0.00,+2000,-0.398,+1800,-0.455,+2500,-0.255,,0.00,+2800,-0.169,+1600,-0.513,,0.00,,0.00
"Pulkkanen, Tapio",150,+3448,+2500,-0.267,+2200,-0.352,+2200,-0.352,,0.00,+2200,-0.352,+2000,-0.408,+2200,-0.352,,0.00,+1600,-0.521,+2200,-0.352,,0.00,,0.00
"Girrbach, Joel",150,+3747,+2800,-0.246,+3000,-0.194,+3000,-0.194,,0.00,+3000,-0.194,+2800,-0.246,+3500,-0.064,,0.00,+2800,-0.246,+2200,-0.402,,0.00,,0.00
"Lindberg, Mikael",150,+3753,+2800,-0.247,+2800,-0.247,+2800,-0.247,,0.00,+2800,-0.247,+2500,-0.325,+3500,-0.066,,0.00,+3300,-0.118,+2200,-0.403,,0.00,,0.00
"Lombard, Zander",150,+4133,+2000,-0.504,+2200,-0.457,+2200,-0.457,,0.00,+2200,-0.457,+2000,-0.504,+2500,-0.386,,0.00,+2800,-0.315,+1800,-0.551,,0.00,,0.00
"De Bruyn, Jannik",150,+3822,+2000,-0.465,+1800,-0.516,+1800,-0.516,,0.00,+1800,-0.516,+1600,-0.567,+1800,-0.516,,0.00,+2800,-0.261,+1800,-0.516,,0.00,,0.00
"Micheluzzi, David",150,+3491,+1200,-0.638,+1400,-0.582,+1400,-0.582,,0.00,+1400,-0.582,+1200,-0.638,+1200,-0.638,+1200,-0.638,+1200,-0.638,+1100,-0.666,,0.00,,0.00
"De Leo, Gregorio",150,+4062,+2500,-0.375,+2800,-0.303,+2800,-0.303,,0.00,+2800,-0.303,+2200,-0.447,+2500,-0.375,,0.00,+2800,-0.303,+1800,-0.544,,0.00,,0.00
