name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Bramlett, Joseph","Ayora, Angel",void,72-hole match,null,null,null,null,null,null,-110,-110,null,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+103,-103,null
"List, Luke","Fisk, Steven",void,72-hole match,null,null,null,null,null,null,+100,-130,null,null,null,null,+100,-125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+110,-110,null
"Champ, Cameron","Whaley, Vince",void,72-hole match,null,null,null,null,null,null,+100,-130,null,null,null,null,+105,-140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+135,-135,null
"Young, Carson","Cummins, Quade",void,72-hole match,null,null,null,null,null,null,-110,-110,null,null,null,null,-110,-110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+106,-106,null
"Kim, Chan","Phillips, Chandler",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-125,null,null,null,null,+101,-101,null
"Hoey, Rico","Thorbjornsen, Michael",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-120,+1600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+126,-106,+2262
"Hoey, Rico","Thorbjornsen, Michael",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+105,-135,null,null,null,null,+116,-116,null
"Hossler, Beau","Champ, Cameron",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-111,+100,+1600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,+119,+2148
"Hossler, Beau","Champ, Cameron",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-115,null,null,null,null,-109,+109,null
"Grillo, Emiliano","Roy, Kevin",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-105,+1600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+113,+106,+2098
"Grillo, Emiliano","Roy, Kevin",void,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-130,+100,null,null,null,null,+103,-103,null
"Hubbard, Mark","Koivun, Jackson",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+100,-111,+1600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+117,+101,+2244
"Power, Seamus","Whaley, Vince",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+115,-133,+1600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+152,-127,+2127
"Kanaya, Takumi","Kobori, Kazuma",separate bet offered,72-hole match,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-120,+105,+1600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-113,+135,+2146
