name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Kitayama, Kurt","Clark, Wyndham",void,72-hole match,-119,-111,null,-117,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-105,null,null,null,null,null,null,null,100,-100,null
"Cole, Eric","Gotterup, Chris",void,72-hole match,-121,-109,null,-119,-104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-128,107,null,null,null,null,null,null,null,-104,104,null
"Homa, Max","Riley, Davis",void,72-hole match,-123,-107,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,-105,null,null,null,null,null,null,null,101,-101,null
"Detry, Thomas","Hojgaard, Rasmus",void,72-hole match,-109,-121,null,-102,-121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,100,-120,null,null,null,null,null,null,null,107,-107,null
"Yu, Kevin","Keefer, Johnny",void,72-hole match,-107,-123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-103,-117,null,null,null,null,null,null,null,-101,101,null
"Rose, Justin","Wallace, Matt",void,72-hole match,104,-134,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,117,-140,null,null,null,null,null,null,null,140,-140,null
"Woodland, Gary","Young, Cameron",void,72-hole match,113,-143,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,120,-144,null,null,null,null,null,null,null,122,-122,null
"Hubbard, Mark","Moore, Taylor",void,72-hole match,-114,-116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-105,-115,null,null,null,null,null,null,null,111,-111,null
"An, Byeong Hun","Schmid, Matti",void,72-hole match,-114,-116,null,-104,-118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,100,-120,null,null,null,null,null,null,null,109,-109,null
"Smalley, Alex","Whaley, Vince",void,72-hole match,-127,-103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-133,111,null,null,null,null,null,null,null,-114,114,null
