"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
681351,"O'Hoppe, Logan",183,0.3825136612021858,0.6174863387978142,0.3114754098360656,0.22950819672131148,0.07650273224043716,0.46994535519125685,0.3005464480874317,0.22950819672131148,0.21311475409836064,0.12021857923497267,0.04918032786885246,0.25683060109289624,0.18032786885245902,0.18032786885245902
650859,"Rengifo, Luis",256,0.52734375,0.47265625,0.1640625,0.265625,0.04296875,0.3203125,0.4296875,0.25,0.19140625,0.2734375,0.0625,0.12890625,0.15625,0.1875
666176,"Adell, Jo",216,0.39351851851851855,0.6064814814814816,0.26851851851851855,0.25,0.08796296296296297,0.37962962962962965,0.375,0.24537037037037038,0.18518518518518517,0.16203703703703703,0.046296296296296294,0.19444444444444448,0.21296296296296297,0.19907407407407407
621493,"Ward, Taylor",259,0.3474903474903475,0.6525096525096525,0.3590733590733591,0.20077220077220076,0.09266409266409266,0.3667953667953668,0.33976833976833976,0.29343629343629346,0.18532818532818532,0.1274131274131274,0.03474903474903475,0.18146718146718147,0.21235521235521235,0.2586872586872587
665161,"Peña, Jeremy",265,0.4981132075471698,0.5018867924528302,0.21509433962264152,0.23773584905660378,0.04905660377358491,0.43018867924528303,0.3584905660377358,0.21132075471698114,0.2339622641509434,0.20754716981132076,0.05660377358490566,0.19622641509433963,0.15094339622641506,0.1547169811320755
670623,"Paredes, Isaac",281,0.31316725978647686,0.6868327402135231,0.3274021352313167,0.2526690391459075,0.10676156583629894,0.5622775800711743,0.2704626334519573,0.16725978647686832,0.19217081850533807,0.07829181494661921,0.042704626334519574,0.3701067615658363,0.1921708185053381,0.12455516014234874
514888,"Altuve, Jose",300,0.45666666666666667,0.5433333333333333,0.25,0.18666666666666668,0.10666666666666667,0.5233333333333333,0.2966666666666667,0.18,0.2866666666666667,0.14,0.03,0.23666666666666664,0.15666666666666668,0.15
572233,"Walker, Christian",245,0.3877551020408163,0.6122448979591837,0.2816326530612245,0.24489795918367346,0.08571428571428572,0.4122448979591837,0.37551020408163266,0.21224489795918366,0.21224489795918366,0.1469387755102041,0.02857142857142857,0.2,0.22857142857142856,0.18367346938775508
676694,"Meyers, Jake",235,0.4851063829787234,0.5148936170212766,0.19574468085106383,0.28085106382978725,0.03829787234042553,0.33617021276595743,0.43829787234042555,0.225531914893617,0.225531914893617,0.20851063829787234,0.05106382978723404,0.11063829787234042,0.22978723404255322,0.17446808510638298
673237,"Diaz, Yainer",262,0.4351145038167939,0.564885496183206,0.2366412213740458,0.26717557251908397,0.061068702290076333,0.3511450381679389,0.4198473282442748,0.22900763358778625,0.19083969465648856,0.1946564885496183,0.04961832061068702,0.16030534351145034,0.22519083969465647,0.17938931297709923
643289,"Dubón, Mauricio",184,0.44565217391304346,0.5543478260869565,0.2826086956521739,0.17391304347826086,0.09782608695652174,0.30978260869565216,0.3532608695652174,0.33695652173913043,0.14130434782608695,0.20652173913043478,0.09782608695652174,0.16847826086956522,0.14673913043478262,0.2391304347826087
701358,"Smith, Cam",203,0.4630541871921182,0.5369458128078818,0.21182266009852216,0.2955665024630542,0.029556650246305417,0.3694581280788177,0.3497536945812808,0.28078817733990147,0.2413793103448276,0.1477832512315271,0.07389162561576355,0.12807881773399013,0.2019704433497537,0.2068965517241379
664761,"Bohm, Alec",291,0.5051546391752577,0.4948453608247423,0.20618556701030927,0.2646048109965636,0.024054982817869417,0.2542955326460481,0.4948453608247423,0.2508591065292096,0.17525773195876287,0.26804123711340205,0.061855670103092786,0.07903780068728522,0.22680412371134023,0.18900343642611683
