name_p1,name_p2,ties,market,betcris_p1,betcris_p2,betcris_tie,pinnacle_p1,pinnacle_p2,pinnacle_tie,draftkings_p1,draftkings_p2,draftkings_tie,bet365_p1,bet365_p2,bet365_tie,fanduel_p1,fanduel_p2,fanduel_tie,betmgm_p1,betmgm_p2,betmgm_tie,pointsbet_p1,pointsbet_p2,pointsbet_tie,bovada_p1,bovada_p2,bovada_tie,betonline_p1,betonline_p2,betonline_tie,caesars_p1,caesars_p2,caesars_tie,unibet_p1,unibet_p2,unibet_tie,datagolf_p1,datagolf_p2,datagolf_tie
"Yu, Kevin","Wallace, Matt",void,72-hole match,null,null,null,-105,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,+114,null
"Burmester, Dean","Lawrence, Thriston",void,72-hole match,null,null,null,-117,-103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Hovland, Viktor","Aberg, Ludvig",void,72-hole match,null,null,null,+104,-126,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-125,-105,null,null,null,null,-104,+104,null
"An, Byeong Hun","Im, Sungjae",void,72-hole match,null,null,null,-103,-118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-104,+104,null
"Rahm, Jon","DeChambeau, Bryson",void,72-hole match,null,null,null,-146,+119,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-170,+140,null,null,null,null,-131,+131,null
"Cantlay, Patrick","Conners, Corey",void,72-hole match,null,null,null,-105,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+102,-102,null
"Henley, Russell","Reed, Patrick",void,72-hole match,null,null,null,-132,+109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-106,+106,null
"Fitzpatrick, Matt","Schauffele, Xander",void,72-hole match,null,null,null,+116,-141,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+125,-125,null
"Bradley, Keegan","Hall, Harry",void,72-hole match,null,null,null,-106,-114,null,null,null,null,null,null,null,null,null,null,-105,-118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+104,-104,null
"Ortiz, Carlos","Bezuidenhout, Christiaan",void,72-hole match,null,null,null,+100,-121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+109,-109,null
"Olesen, Thorbjorn","Kim, Michael",void,72-hole match,null,null,null,-123,+102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-109,+109,null
"McIlroy, Rory","DeChambeau, Bryson",void,72-hole match,null,null,null,-149,+122,null,-170,+135,null,null,null,null,-170,+125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-114,+114,null
"Spaun, J.J.","Hall, Harry",void,72-hole match,null,null,null,+103,-125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-104,+104,null
"Finau, Tony","Johnson, Dustin",void,72-hole match,null,null,null,-125,+103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+101,-101,null
"McKibbin, Tom","Kim, Tom",void,72-hole match,null,null,null,-132,+109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-123,+123,null
"English, Harris","Gotterup, Chris",void,72-hole match,null,null,null,-127,+105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+102,-102,null
"Fowler, Rickie","Detry, Thomas",void,72-hole match,null,null,null,+111,-135,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+107,-107,null
"Canter, Laurie","Poston, J.T.",void,72-hole match,null,null,null,-116,-104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+104,-104,null
"Cauley, Bud","Herbert, Lucas",void,72-hole match,null,null,null,-115,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+108,-108,null
"Clark, Wyndham","Hojgaard, Rasmus",void,72-hole match,null,null,null,-134,+110,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-115,+115,null
"Fleetwood, Tommy","Hatton, Tyrrell",void,72-hole match,null,null,null,-144,+118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-133,+133,null
"Mickelson, Phil","Leishman, Marc",void,72-hole match,null,null,null,+123,-151,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+139,-139,null
"Garcia, Sergio","Oosthuizen, Louis",void,72-hole match,null,null,null,-105,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+117,-117,null
"Lowry, Shane","Straka, Sepp",void,72-hole match,null,null,null,-123,+102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+102,-102,null
"Smith, Jordan","Thompson, Davis",void,72-hole match,null,null,null,-124,+102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-106,+106,null
"Matsuyama, Hideki","Spieth, Jordan",void,72-hole match,null,null,null,+105,-127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+119,-119,null
"Day, Jason","Fox, Ryan",void,72-hole match,null,null,null,+100,-121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-110,-120,null,null,null,null,-108,+108,null
"Scott, Adam","Henley, Russell",void,72-hole match,null,null,null,-124,+102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-107,+107,null
"Smith, Cameron","Young, Cameron",void,72-hole match,null,null,null,+104,-126,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-104,+104,null
"Scott, Adam","Burns, Sam",void,72-hole match,null,null,null,+104,-126,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+101,-101,null
"Norgaard, Niklas","Svensson, Jesper",void,72-hole match,null,null,null,-107,-113,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-104,+104,null
"English, Harris","Berger, Daniel",void,72-hole match,null,null,null,-129,+106,null,-130,+100,null,null,null,null,-125,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-107,+107,null
"Rai, Aaron","Griffin, Ben",void,72-hole match,null,null,null,-120,-101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-102,+102,null
"Bradley, Keegan","McNealy, Maverick",void,72-hole match,null,null,null,-105,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+108,-108,null
"Conners, Corey","Niemann, Joaquin",void,72-hole match,null,null,null,+105,-127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-103,+103,null
"Harman, Brian","Lee, Min Woo",void,72-hole match,null,null,null,-111,-109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-101,+101,null
"Penge, Marco","Hojgaard, Nicolai",void,72-hole match,null,null,null,-104,-116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+108,-108,null
"Thomas, Justin","Cantlay, Patrick",void,72-hole match,null,null,null,-111,-109,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-125,-105,null,null,null,null,+102,-102,null
"Berger, Daniel","Rai, Aaron",void,72-hole match,null,null,null,+118,-144,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+119,-119,null
"Young, Cameron","Gotterup, Chris",void,72-hole match,null,null,null,null,null,null,+100,-130,null,null,null,null,+105,-140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+142,-142,null
"Day, Jason","Pendrith, Taylor",void,72-hole match,null,null,null,null,null,null,-125,+100,null,null,null,null,-120,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+110,-110,null
"Thomas, Justin","Hovland, Viktor",void,72-hole match,null,null,null,null,null,null,+100,-130,null,null,null,null,+100,-125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+116,-116,null
"Scott, Adam","Bradley, Keegan",void,72-hole match,null,null,null,null,null,null,-120,-105,null,null,null,null,-115,-105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-113,+113,null
"Koepka, Brooks","Burns, Sam",void,72-hole match,null,null,null,null,null,null,+120,-150,null,null,null,null,+120,-165,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+163,-163,null
"Fleetwood, Tommy","Aberg, Ludvig",void,72-hole match,null,null,null,null,null,null,-140,+110,null,null,null,null,-150,+115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-140,+140,null
"Scheffler, Scottie","Schauffele, Xander",void,72-hole match,null,null,null,null,null,null,-340,+260,null,null,null,null,-340,+240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-254,+254,null
"Lowry, Shane","Rahm, Jon",void,72-hole match,null,null,null,null,null,null,+165,-210,null,null,null,null,+170,-230,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+210,-210,null
"Rose, Justin","McNealy, Maverick",void,72-hole match,null,null,null,null,null,null,+110,-140,null,null,null,null,+110,-140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+150,-150,null
"Reed, Patrick","Conners, Corey",void,72-hole match,null,null,null,null,null,null,+100,-130,null,null,null,null,+105,-140,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+126,-126,null
"Cantlay, Patrick","Fitzpatrick, Matt",void,72-hole match,null,null,null,null,null,null,-110,-115,null,null,null,null,-110,-115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+106,-106,null
"Rai, Aaron","Hall, Harry",void,72-hole match,null,null,null,null,null,null,-130,+100,null,null,null,null,-125,+100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-109,+109,null
"Straka, Sepp","Morikawa, Collin",void,72-hole match,null,null,null,null,null,null,+110,-140,null,null,null,null,+115,-150,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+122,-122,null
"Fox, Ryan","Spaun, J.J.",void,72-hole match,null,null,null,null,null,null,+100,-125,null,null,null,null,+100,-125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+123,-123,null
"Henley, Russell","Niemann, Joaquin",void,72-hole match,null,null,null,null,null,null,-110,-115,null,null,null,null,-105,-115,null,-105,-118,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,+113,-113,null
